h (nm)  top(nm) base(nm) wavelength (nm)        Reflectance
80	10	10	400	                0.0441705845518706
80	10	10	403.030303030303	0.0451512878134928
80	10	10	406.060606060606	0.046044016254273
80	10	10	409.090909090909	0.0468857915585577
80	10	10	412.121212121212	0.0476779683179191
80	10	10	415.151515151515	0.0484201649093716
80	10	10	418.181818181818	0.0491120093935287
80	10	10	421.212121212121	0.0497534281738315
80	10	10	424.242424242424	0.0503445994594049
80	10	10	427.272727272727	0.0508857500840683
80	10	10	430.30303030303	        0.0513768995566433
80	10	10	433.333333333333	0.0518177158670006
80	10	10	436.363636363636	0.0522075934493766
80	10	10	439.393939393939	0.0525459096463939
80	10	10	442.424242424243	0.0528323356140487
80	10	10	445.454545454546	0.0530670972204294
80	10	10	448.484848484849	0.0532511127354015
80	10	10	451.515151515152	0.0533859555959642
80	10	10	454.545454545455	0.0534736516173619
80	10	10	457.575757575758	0.0535164111780907
80	10	10	460.606060606061	0.0535164211622296
80	10	10	463.636363636364	0.0534757495419904
80	10	10	466.666666666667	0.0533963397271306
80	10	10	469.69696969697	        0.0532800546923412
80	10	10	472.727272727273	0.0531287402173192
80	10	10	475.757575757576	0.0529442731826645
80	10	10	478.787878787879	0.0527285586986066
80	10	10	481.818181818182	0.0524834721355315
80	10	10	484.848484848485	0.0522107924245232
80	10	10	487.878787878788	0.0519121817969663
80	10	10	490.909090909091	0.051589224229928
80	10	10	493.939393939394	0.051243495569025
80	10	10	496.969696969697	0.0508766356703305
80	10	10	500	                0.0504904052700174
80	10	10	503.030303030303	0.0500867107326715
80	10	10	506.060606060606	0.049667574733163
80	10	10	509.090909090909	0.0492350475245381
80	10	10	512.121212121212	0.0487910923926843
80	10	10	515.151515151515	0.0483374985481514
80	10	10	518.181818181818	0.0478758507851174
80	10	10	521.212121212121	0.0474075496596639
80	10	10	524.242424242424	0.0469338639187514
80	10	10	527.272727272727	0.0464560008669957
80	10	10	530.30303030303	        0.0459751746148534
80	10	10	533.333333333333	0.0454926366484692
80	10	10	536.363636363636	0.0450096412651853
80	10	10	539.393939393939	0.0445273650596462
80	10	10	542.424242424243	0.0440468366609426
80	10	10	545.454545454546	0.0435689168044569
80	10	10	548.484848484849	0.0430943341673222
80	10	10	551.515151515152	0.0426237738684803
80	10	10	554.545454545455	0.0421580058081845
80	10	10	557.575757575758	0.0416979809677493
80	10	10	560.606060606061	0.0412447797923138
80	10	10	563.636363636364	0.0407993985036933
80	10	10	566.666666666667	0.0403625098468538
80	10	10	569.69696969697	0.0399343623147964
80	10	10	572.727272727273	0.0395150695736188
80	10	10	575.757575757576	0.039105505586085
80	10	10	578.787878787879	0.0387075573336184
80	10	10	581.818181818182	0.0383174319390519
80	10	10	584.848484848485	0.0378477031087572
80	10	10	587.878787878788	0.0375105435886975
80	10	10	590.909090909091	0.0371641327907949
80	10	10	593.939393939394	0.0368261281481194
80	10	10	596.969696969697	0.0364988305745524
80	10	10	600	0.0361830778098172
80	10	10	603.030303030303	0.0358792970350822
80	10	10	606.060606060606	0.0355877419313054
80	10	10	609.090909090909	0.0353085730074127
80	10	10	612.121212121212	0.0350418922157612
80	10	10	615.151515151515	0.0347877605477107
80	10	10	618.181818181818	0.0345462080916423
80	10	10	621.212121212121	0.034317240258241
80	10	10	624.242424242424	0.0341008418228581
80	10	10	627.272727272727	0.0338969796092368
80	10	10	630.30303030303	0.0337056042757198
80	10	10	633.333333333333	0.0335266514921217
80	10	10	636.363636363636	0.0333600427023963
80	10	10	639.393939393939	0.0332056856186425
80	10	10	642.424242424243	0.0330634745564658
80	10	10	645.454545454546	0.0329332906970592
80	10	10	648.484848484849	0.0328150023417068
80	10	10	651.515151515152	0.0327084652069571
80	10	10	654.545454545455	0.0326135227945101
80	10	10	657.575757575758	0.032530006855292
80	10	10	660.60606060606	0.0324577379573076
80	10	10	663.636363636364	0.0323965261576821
80	10	10	666.666666666667	0.0323461717702993
80	10	10	669.69696969697	0.0323064662158412
80	10	10	672.727272727273	0.0322771929371927
80	10	10	675.757575757576	0.0322581283605305
80	10	10	678.787878787879	0.0322490428809239
80	10	10	681.818181818182	0.0322497018525266
80	10	10	684.848484848485	0.032259866564196
80	10	10	687.878787878788	0.0322792951826969
80	10	10	690.909090909091	0.0323077436495915
80	10	10	693.939393939394	0.0323449665189162
80	10	10	696.969696969697	0.0323907177277329
80	10	10	700	0.032444751291778
80	10	22.5	400	0.0396313691881517
80	10	22.5	403.030303030303	0.040764051987158
80	10	22.5	406.060606060606	0.0417211596036073
80	10	22.5	409.090909090909	0.0426168622011103
80	10	22.5	412.121212121212	0.0434608921230225
80	10	22.5	415.151515151515	0.0442553230113915
80	10	22.5	418.181818181818	0.0450002591218022
80	10	22.5	421.212121212121	0.0456955459963269
80	10	22.5	424.242424242424	0.0463415148394365
80	10	22.5	427.272727272727	0.0469390316304606
80	10	22.5	430.30303030303	0.0474889587811791
80	10	22.5	433.333333333333	0.0479915063576516
80	10	22.5	436.363636363636	0.0484460013508719
80	10	22.5	439.393939393939	0.0488511827189154
80	10	22.5	442.424242424243	0.0492057926643306
80	10	22.5	445.454545454546	0.0495092108978507
80	10	22.5	448.484848484849	0.0497619231718438
80	10	22.5	451.515151515152	0.0499656101526104
80	10	22.5	454.545454545455	0.0501227613315028
80	10	22.5	457.575757575758	0.0502360218700515
80	10	22.5	460.606060606061	0.0503076606248378
80	10	22.5	463.636363636364	0.0503393843453451
80	10	22.5	466.666666666667	0.0503324540458876
80	10	22.5	469.69696969697	0.0502879617792326
